,Doctor name,Specialty,Overall rating,No. of reviews,Reviews,Review rating
1211,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"I am left with a tore pupil that never retracted back, I lost much of my eyesight, since my pupil been tore up and it is now only a gaping black over extended pupil all crooked up with not much iris left around as she destroy most of my iris, there is a large white jagged line where she tore my iris , she stabbed me with a needle telling me I wont feel pain, but that was the most pain I ever suffered, delivering a baby is charm compared to the excruciating pain I suffered in her hands. all she did is making an over large lop-sided all tore up pupil with damaging, tearing down most of my iris....I am so suicidal and so sad to have trust her.",2.0
1212,Dr. Barbara Teboul,Ophthalmologist,4.6,128,Dr Teboul ne tient aucunement compte des temps d’attente en examen pré et post opératoire. Il est habituel de devoir patienter 4 heures en clinique externe dans un lieu trop petit et mal aéré. Elle convoque des dizaines de personnes à une même heure. Manque de respect pour les patients et ceux qui doivent les accompagner.,2.0
1213,Dr. Barbara Teboul,Ophthalmologist,4.6,128,4 hr wait times are unacceptable for a eye exam.... if the whole world operates at your speed it’d be absolute chaos... disgusting in this day in age!,1.5
1214,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Dr. Teboul did an amazing job removing cataracts in 2016, and at the same time fixing a strong myopia problem. Nearly two years later,and I have perfect vision and no problems whatsoever. I can't thank Dr Teboul enough, the surgery was a life changer for me. She is a great professional who takes the time to explain and genuinely cares. You have to wait a long time to see her, but I simply put that out of my mind considering what the stakes were.",4.5
1215,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Excellent ophthalmologist and cataract surgeon! Skilled, competent, and most of all, human. She is evidently in high demand and her clinics are very busy, but definitely worth the wait. Superb results on my cat act surgery!",5.0
1216,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"La meilleure des ophtalmologistes! Elle se distingue par sa haute compétence en chirurgie de la cataracte. En parlant avec les autres patients dans sa salle d'attente, on entends que des éloges et de patients satisfaits. Je suis très chanceux d'avoir obtenu un rendez-vous avec elle. Elle est super gentille, patiente et souriante ...assez rare de nos jours! Ma premiere chirurgie fut un grand success et j'ai bien hâte pour mon 2ieme oeil! Ma conjointe a payé presque $3000 pour la même chirurgie, et j'ai eu des meilleurs résultats qu'elle sans avoir payé un sous! Merci Dre Teboul pour vos mains de fée!",5.0
1217,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Top notch ophthalmologist and cataract surgeon. Her results speak for themselves. Despite her great success and reputation, she remains humble, approachable and easy to talk to. She is in high demand, so there may be a waiting time, but definitely worth the wait! I know she teaches future ophthalmologists at McGill ... I hope the next generation will learn her great surgical techniques and bedside manner! We can use more specialists like her!",5.0
1218,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Excellent, doctor. Awful respect for appointments.",4.0
1219,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Dr Barbara Teboul is an exquisite cataract surgeon and a warm, caring and inspiring human being with always a beautiful smile on her face. She is truly a miracle worker as she has performed miracles on my eyes: never thought it was possible to see this well after cataract surgery.! She has been my ophthalmologist for five years now and whenever I mention her name to any health professional they tell me I am very lucky to have gotten her so I am counting my lucky stars! (Ps: She does not have any control on hospital staffing or scheduling, so those who complain about it should cut her some slack. It is not her fault, this is how it is in most hospitals.)",5.0
1220,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Dr . Barbara Teboul is an exquisite cataract surgeon and a warm, caring and inspiring human being with always a beautiful smile on her face. She is truly a miracle worker as she has performed miracles on my eyes; never thought I could see this well after cataract surgery. ( Ps: She does not control staffing or scheduling at the hospital, so those who complain about it should cut her some slack.!) One thing is for sure and everyone seems to agree on: she is worth the wait!Whenever I mention her name to any health professional I am told I am very lucky to have gotten her so I am counting my lucky stars ! Thank you Dr Teboul for all you have done for me and obviously so many others!",5.0
1221,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"NE RESPECT PAS LE JOUR ET L'HEURE DU RENDEZ VOUS , CERTAINEMENT QUE LE SECRÉTARIAT EST DÉFAILLANT .J'AI FAIT UN DÉPLACEMENT POUR RIEN ET AUCUNE EXCUSE DU SECRÉTARIAT QUI REMET QUASIMENT LE DOUTE SUR LE PATIENT. DÉPLORABLE.",1.0
1222,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"I was almost blind and without hope of seeing again. I met Dr. Teboul at the recommendation of an optometrist. The result was unexpectedly good, because I was probably the most difficult case he had. Professional Dr.Teboul is excellent and the result in my case needs no words and I bow with respect and gratitude for what he has done for me. You can have full confidence as a Dr. Teboul do everything to have the best results. And even five stars is a little to appreciate Dr. Teboul.",5.0
1223,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Every time I visit this doctor, I and countless others wait A MINIMUM OF 3 HOURS to see the doctor. This is unacceptable and terrible management. Terrific outcome in my cataract surgeries and she is pleasant and helpful. I will never return because I have my own clinic to run and cannot afford to wait 3 hours for every appointment. Shameful. Really.",3.5
1224,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Very caring, professional and competent ophthalmologist specializing in cataract surgery. Takes the time to listen, understand, evaluate options and make recommendations after considering all elements and making sure the patient understands them. May have to wait to see her but very worth it. Could not be in better hands. Many thanks Dr. Teboul!",4.5
1225,Dr. Barbara Teboul,Ophthalmologist,4.6,128,Dre Teboul est très compétente et très efficace. Sa relation avec le patient est très bonne.,5.0
1226,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Absolutely loved this ophthalomologist! Amazing cataract surgeon. Pleasant, caring and reassuring, So glad I was lucky enough to get an apt with her.",5.0
1227,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Un excellent ophtalmologiste! Elle a traité mes parents qui avaient tous les deux des problèmes de cataractes et les a complètement guérit ! Mes 2 parents ont maintenant une très bonne vision! Ils peuvent lire les enseignes sur la route mieux que moi! Dr Teboul est aussi très gentille et prend le temps de parler à ses patients. Très compétente et très professionnelle.. Si j'ai un problème des yeux , c'est sûre que c'est elle que je vais aller voir!",5.0
1228,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"If you need cataract surgery, this is definitely the doctor to see! Excellent results, great team, and she is the nicest doctor you'll ever meet! Always smiling and pleasant, really puts you at ease. Very popular, so tough to get an apt, but if you manage to get one, don't lose it, she is definitely worth the wait!",5.0
1229,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Best ophthalmologist in Quebec! All her patients love her and she is an extremely competent cataract surgeon. She has access to all the latest technologies including laser cataract surgery, and less expensive than any private center. Also appreciated that she is fully bilingual which was great for my french speaking mom! Highly reccommend this doctor, you won't regret it.",5.0
1230,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Brilliant surgeon! Warm, caring, very knowledgable. At the top of her field, especially in regards to cataract surgery. Despite her very busy practice, she never appears rushed and takes the time to explain everything and answer all our questions. Thank you Dr Teboul, you deserve way more than 5/5!!",5.0
1231,Dr. Barbara Teboul,Ophthalmologist,4.6,128,"Outstanding ophthalmologist!! Best cataract surgeon in town! I could have seen someone else sooner, but I was told she was worth the wait and that turned out to be so true. Yes, she is very popular and we have to wait a little longer, but what is a few extra weeks when we are talking about a lifetime of good vision ? (a friend of mine decided to see someone with a shorter waiting list, and ended up losing vision in one eye!) I saw her at the hospital, so there was a longer wait in the waiting room (those who can't wait as long pay $40 to see her at the office), but frankly I enjoyed the time in the waiting room as it gave me a chance to talk to her other patients who had already been operated and who were able to tell me what to expect, and reassure me as to what an amazing doctor she is. As I was walking out from my first appointment , all I saw were patients huugging her, kisssing her and showering her with gifts. I have never seen a doctor who is so loved, and she had no qualms in reciprocating that warmth to her patients. Thank you Dr Teboul, my surgery was a complete success and the staff in the OR, as well as DR. Teboul's assistant in the clinic, were beyond words amazing. Highly reccomend this ophthalmologist.",5.0
